".Newberry County, South Carolina","38,825",630.306,17.027,647.333
".Oconee County, South Carolina","81,221",626.566,46.992,673.558
".Orangeburg County, South Carolina","82,820",1106.379,21.505,1127.884
".Pickens County, South Carolina","135,495",496.937,15.818,512.755
".Richland County, South Carolina","425,138",757.309,14.657,771.966
".Saluda County, South Carolina","19,123",453.166,8.875,462.041
".Spartanburg County, South Carolina","356,698",808.407,11.367,819.774
".Sumter County, South Carolina","104,165",665.078,17.007,682.085
".Union County, South Carolina","26,629",513.604,1.733,515.337
".Williamsburg County, South Carolina","29,891",934.166,2.881,937.047
".York County, South Carolina","298,320",680.555,15.108,695.663
".Aurora County, South Dakota","2,782",708.46,4.325,712.785
".Beadle County, South Dakota","19,591",1258.698,6.114,1264.812
".Bennett County, South Dakota","3,305",1184.642,5.809,1190.451
".Bon Homme County, South Dakota","7,065",563.549,18.069,581.618
".Brookings County, South Dakota","35,980",792.217,12.719,804.936
".Brown County, South Dakota","37,733",1713.03,17.921,1730.951
".Brule County, South Dakota","5,311",817.222,29.255,846.477
".Buffalo County, South Dakota","1,884",471.405,16.356,487.761
".Butte County, South Dakota","10,863",2250.01,16.506,2266.516
".Campbell County, South Dakota","1,340",733.677,37.16,770.837
".Charles Mix County, South Dakota","9,240",1097.141,53.096,1150.237
".Clark County, South Dakota","3,948",957.512,9.986,967.498
".Clay County, South Dakota","15,431",412.022,5.397,417.419
".Codington County, South Dakota","28,971",687.585,29.579,717.164
".Corson County, South Dakota","3,782",2469.694,59.957,2529.651
".Custer County, South Dakota","9,117",1556.943,2.12,1559.063
".Davison County, South Dakota","19,922",435.633,1.314,436.947
".Day County, South Dakota","5,451",1028.49,62.602,1091.092
".Deuel County, South Dakota","4,354",622.739,13.875,636.614
".Dewey County, South Dakota","5,208",2302.376,142.893,2445.269
".Douglas County, South Dakota","2,838",431.801,1.866,433.667
".Edmunds County, South Dakota","4,057",1125.98,25.085,1151.065
".Fall River County, South Dakota","7,393",1739.889,9.275,1749.164
".Faulk County, South Dakota","2,151",981.713,24.179,1005.892
".Grant County, South Dakota","7,553",681.446,6.087,687.533
".Gregory County, South Dakota","4,018",1014.95,38.572,1053.522
".Haakon County, South Dakota","1,851",1810.541,16.391,1826.932
".Hamlin County, South Dakota","6,451",507.068,31.003,538.071
".Hand County, South Dakota","3,107",1436.633,3.585,1440.218
".Hanson County, South Dakota","3,471",434.582,0.773,435.355
".Harding County, South Dakota","1,324",2671.57,6.546,2678.116
".Hughes County, South Dakota","17,624",741.527,59.198,800.725
".Hutchinson County, South Dakota","7,394",813.013,1.407,814.42
".Hyde County, South Dakota","1,186",860.629,5.615,866.244
".Jackson County, South Dakota","2,776",1863.883,7.377,1871.26
".Jerauld County, South Dakota","1,660",526.133,6.459,532.592
".Jones County, South Dakota",855,969.668,1.215,970.883
".Kingsbury County, South Dakota","5,276",832.237,31.527,863.764
".Lake County, South Dakota","11,031",562.891,12.272,575.163
".Lawrence County, South Dakota","28,053",800.053,0.258,800.311
".Lincoln County, South Dakota","73,238",577.293,0.455,577.748
".Lyman County, South Dakota","3,705",1642.285,64.595,1706.88
".McCook County, South Dakota","5,809",574.205,2.662,576.867
".McPherson County, South Dakota","2,334",1136.668,14.867,1151.535
".Marshall County, South Dakota","4,390",838.081,48.143,886.224
".Meade County, South Dakota","30,954",3470.934,11.87,3482.804
".Mellette County, South Dakota","1,851",1307.311,3.556,1310.867
".Miner County, South Dakota","2,280",570.17,1.752,571.922
".Minnehaha County, South Dakota","206,930",806.847,7.014,813.861
".Moody County, South Dakota","6,450",519.379,1.425,520.804
".Oglala Lakota County, South Dakota","13,434",2093.601,2.751,2096.352
".Pennington County, South Dakota","115,903",2776.765,7.694,2784.459
".Perkins County, South Dakota","2,834",2870.46,19.514,2889.974
".Potter County, South Dakota","2,413",861.138,37.518,898.656
".Roberts County, South Dakota","10,206",1101.055,34.722,1135.777
".Sanborn County, South Dakota","2,399",569.242,1.209,570.451
".Spink County, South Dakota","6,166",1503.499,6.241,1509.74
".Stanley County, South Dakota","3,043",1444.436,72.735,1517.171
".Sully County, South Dakota","1,494",1006.727,63.466,1070.193
".Todd County, South Dakota","9,199",1388.593,2.261,1390.854
".Tripp County, South Dakota","5,621",1612.289,5.151,1617.44
".Turner County, South Dakota","9,027",617.064,0.632,617.696
".Union County, South Dakota","17,183",460.757,6.372,467.129
".Walworth County, South Dakota","5,269",707.455,37.177,744.632
".Yankton County, South Dakota","23,517",521.189,11.072,532.261
".Ziebach County, South Dakota","2,322",1961.248,9.348,1970.596
".Anderson County, Tennessee","80,234",337.206,7.59,344.796
".Bedford County, Tennessee","53,055",473.639,1.151,474.79
".Benton County, Tennessee","16,103",394.306,41.924,436.23
".Bledsoe County, Tennessee","15,060",406.555,0.332,406.887
".Blount County, Tennessee","141,456",558.844,7.774,566.618
".Bradley County, Tennessee","111,579",328.762,2.687,331.449
".Campbell County, Tennessee","40,223",480.19,17.925,498.115
".Cannon County, Tennessee","15,063",265.635,0.06,265.695
".Carroll County, Tennessee","28,860",597.658,2.436,600.094
".Carter County, Tennessee","57,022",341.258,6.437,347.695
".Cheatham County, Tennessee","42,254",302.498,4.564,307.062
".Chester County, Tennessee","17,606",285.736,0.222,285.958
".Claiborne County, Tennessee","32,654",434.604,6.97,441.574
".Clay County, Tennessee","7,714",236.529,22.815,259.344
".Cocke County, Tennessee","37,404",436.135,6.924,443.059
".Coffee County, Tennessee","60,633",428.964,5.591,434.555
".Crockett County, Tennessee","13,982",265.528,0.211,265.739
".Cumberland County, Tennessee","64,760",681.309,3.51,684.819
".Davidson County, Tennessee","712,334",503.481,21.782,525.263
".Decatur County, Tennessee","11,656",333.879,11.004,344.883
".DeKalb County, Tennessee","21,225",304.432,24.571,329.003
".Dickson County, Tennessee","56,729",489.899,1.421,491.32
".Dyer County, Tennessee","36,498",512.351,13.838,526.189
".Fayette County, Tennessee","44,175",704.124,1.426,705.55
".Fentress County, Tennessee","19,696",498.607,0.325,498.932
".Franklin County, Tennessee","44,654",550.573,21.255,571.828
".Gibson County, Tennessee","51,045",602.745,0.905,603.65
".Giles County, Tennessee","30,721",610.931,0.248,611.179
".Grainger County, Tennessee","24,681",280.587,21.854,302.441
".Greene County, Tennessee","72,577",622.169,1.969,624.138
".Grundy County, Tennessee","13,955",360.444,0.678,361.122
".Hamblen County, Tennessee","66,216",161.188,14.615,175.803
".Hamilton County, Tennessee","379,864",542.164,33.508,575.672
".Hancock County, Tennessee","6,956",222.324,1.154,223.478
".Hardeman County, Tennessee","25,567",667.768,2.613,670.381
".Hardin County, Tennessee","27,229",577.487,18.806,596.293
".Hawkins County, Tennessee","58,600",487.056,12.564,499.62
".Haywood County, Tennessee","17,328",533.107,0.955,534.062
".Henderson County, Tennessee","28,070",520.009,5.876,525.885
".Henry County, Tennessee","32,554",561.902,31.499,593.401
".Hickman County, Tennessee","25,826",612.483,0.144,612.627
".Houston County, Tennessee","8,393",200.294,6.681,206.975
".Humphreys County, Tennessee","19,209",530.763,25.94,556.703
".Jackson County, Tennessee","12,363",308.81,10.715,319.525
".Jefferson County, Tennessee","57,838",275.155,39.161,314.316
".Johnson County, Tennessee","18,375",298.44,4.25,302.69
".Knox County, Tennessee","500,669",508.325,17.582,525.907
".Lake County, Tennessee","6,347",165.785,28.108,193.893
".Lauderdale County, Tennessee","24,610",471.895,30.985,502.88
".Lawrence County, Tennessee","46,114",617.13,0.857,617.987
".Lewis County, Tennessee","13,066",282.092,0.396,282.488
".Lincoln County, Tennessee","36,169",570.342,0.375,570.717
".Loudon County, Tennessee","60,591",229.272,18.097,247.369
".McMinn County, Tennessee","55,678",430.117,2.062,432.179
".McNairy County, Tennessee","26,163",562.845,0.767,563.612
".Macon County, Tennessee","26,793",307.144,0.095,307.239
".Madison County, Tennessee","99,193",557.174,1.451,558.625
".Marion County, Tennessee","29,382",502.179,14.085,516.264
".Marshall County, Tennessee","36,961",375.462,0.696,376.158
".Maury County, Tennessee","110,760",613.083,2.45,615.533
".Meigs County, Tennessee","13,691",195.135,21.521,216.656
".Monroe County, Tennessee","48,594",635.774,16.813,652.587
".Montgomery County, Tennessee","239,872",539.169,4.66,543.829
".Moore County, Tennessee","6,748",129.223,1.194,130.417
".Morgan County, Tennessee","21,573",522.18,0.318,522.498
".Obion County, Tennessee","30,411",544.848,10.598,555.446
".Overton County, Tennessee","23,327",433.488,1.346,434.834
".Perry County, Tennessee","8,891",414.765,8.102,422.867
".Pickett County, Tennessee","5,128",162.97,11.523,174.493
".Polk County, Tennessee","18,033",434.605,7.686,442.291
".Putnam County, Tennessee","83,844",401.106,1.459,402.565
".Rhea County, Tennessee","33,924",315.473,21.008,336.481
".Roane County, Tennessee","56,096",360.768,34.208,394.976
".Robertson County, Tennessee","76,776",476.336,0.177,476.513
".Rutherford County, Tennessee","367,101",619.267,4.79,624.057
".Scott County, Tennessee","22,171",532.301,0.934,533.235
".Sequatchie County, Tennessee","17,161",265.851,0.192,266.043
".Sevier County, Tennessee","99,415",592.518,5.178,597.696
".Shelby County, Tennessee","910,042",752.764,28.802,781.566
".Smith County, Tennessee","20,538",314.278,11.077,325.355
".Stewart County, Tennessee","14,222",459.776,33.237,493.013
".Sullivan County, Tennessee","162,135",413.544,16.163,429.707
".Sumner County, Tennessee","207,994",529.454,14.693,544.147
".Tipton County, Tennessee","62,015",455.611,12.627,468.238
".Trousdale County, Tennessee","12,271",114.342,2.301,116.643
".Unicoi County, Tennessee","17,756",186.064,0.319,186.383
".Union County, Tennessee","20,741",223.583,23.554,247.137
".Van Buren County, Tennessee","6,493",273.415,1.117,274.532
".Warren County, Tennessee","42,638",432.673,1.361,434.034
".Washington County, Tennessee","138,420",326.548,3.276,329.824
".Wayne County, Tennessee","16,066",734.109,1.553,735.662
".Weakley County, Tennessee","33,084",580.353,1.431,581.784
".White County, Tennessee","28,692",376.678,2.746,379.424
".Williamson County, Tennessee","264,460",582.911,1.163,584.074
".Wilson County, Tennessee","163,674",571.088,11.536,582.624
".Anderson County, Texas","57,736",1062.617,15.384,1078.001
".Andrews County, Texas","18,664",1500.686,0.405,1501.091
".Angelina County, Texas","87,319",797.865,66.911,864.776
".Aransas County, Texas","25,374",252.069,275.886,527.955
".Archer County, Texas","9,029",903.289,22.304,925.593
".Armstrong County, Texas","1,832",909.123,4.704,913.827
".Atascosa County, Texas","51,784",1219.542,1.928,1221.47
".Austin County, Texas","31,677",646.496,9.883,656.379
".Bailey County, Texas","6,672",826.972,0.685,827.657
".Bandera County, Texas","22,637",790.994,6.676,797.67
".Bastrop County, Texas","110,778",888.228,7.34,895.568
".Baylor County, Texas","3,463",867.481,33.587,901.068
".Bee County, Texas","30,850",880.239,0.095,880.334
".Bell County, Texas","393,193",1053.836,36.437,1090.273
".Bexar County, Texas","2,087,679",1240.36,15.714,1256.074
".Blanco County, Texas","13,048",709.252,4.175,713.427
".Borden County, Texas",572,897.443,8.609,906.052
".Bosque County, Texas","18,996",982.971,19.629,1002.6
".Bowie County, Texas","91,687",884.939,37.987,922.926
".Brazoria County, Texas","398,938",1363.286,245.369,1608.655
".Brazos County, Texas","244,703",586.138,5.101,591.239
".Brewster County, Texas","9,513",6183.763,8.518,6192.281
".Briscoe County, Texas","1,445",900.001,1.571,901.572
".Brooks County, Texas","6,848",943.355,0.286,943.641
".Brown County, Texas","38,709",944.452,12.5,956.952
".Burleson County, Texas","19,475",659.082,17.778,676.86
".Burnet County, Texas","53,991",994.836,26.938,1021.774
".Caldwell County, Texas","49,859",544.541,1.911,546.452
".Calhoun County, Texas","19,696",506.932,525.734,1032.666
".Callahan County, Texas","14,374",899.372,1.891,901.263
".Cameron County, Texas","426,710",891.721,387.965,1279.686
".Camp County, Texas","13,000",195.847,7.386,203.233
".Carson County, Texas","5,878",920.235,3.871,924.106
".Cass County, Texas","28,659",936.947,23.357,960.304
".Castro County, Texas","7,227",894.444,4.848,899.292
".Chambers County, Texas","53,876",597.212,273.935,871.147
".Cherokee County, Texas","52,217",1052.954,9.219,1062.173
".Childress County, Texas","6,788",696.511,17.205,713.716
".Clay County, Texas","10,738",1088.759,27.994,1116.753
".Cochran County, Texas","2,509",775.082,0.088,775.17
".Coke County, Texas","3,352",911.646,16.344,927.99
".Coleman County, Texas","7,842",1262.914,18.519,1281.433
".Collin County, Texas","1,195,359",841.365,44.5,885.865
".Collingsworth County, Texas","2,563",918.441,0.88,919.321
".Colorado County, Texas","21,117",960.291,13.394,973.685
".Comal County, Texas","193,928",559.537,15.345,574.882
".Comanche County, Texas","14,050",937.753,9.93,947.683
".Concho County, Texas","3,297",983.755,9.938,993.693
".Cooke County, Texas","43,782",874.826,23.676,898.502
".Coryell County, Texas","84,878",1052.247,4.569,1056.816
".Cottle County, Texas","1,294",900.564,1.052,901.616
".Crane County, Texas","4,574",785.069,0.655,785.724
".Crockett County, Texas","2,858",2807.324,0.021,2807.345
".Crosby County, Texas","4,917",900.199,1.496,901.695
".Culberson County, Texas","2,196",3812.156,0.215,3812.371
".Dallam County, Texas","7,237",1503.353,1.78,1505.133
".Dallas County, Texas","2,606,358",873.16,35.484,908.644
".Dawson County, Texas","12,004",900.306,1.823,902.129
".Deaf Smith County, Texas","18,347",1496.822,1.516,1498.338
".Delta County, Texas","5,520",256.832,21.1,277.932
".Denton County, Texas","1,007,703",878.75,72.911,951.661
".DeWitt County, Texas","19,929",908.976,1.513,910.489
".Dickens County, Texas","1,711",901.724,3.497,905.221
".Dimmit County, Texas","8,257",1328.885,5.628,1334.513
".Donley County, Texas","3,214",927.037,6.009,933.046
".Duval County, Texas","9,604",1793.477,2.115,1795.592
".Eastland County, Texas","18,037",926.508,5.406,931.914
".Ector County, Texas","164,494",897.884,3.934,901.818
".Edwards County, Texas","1,393",2117.872,2.006,2119.878
".Ellis County, Texas","222,829",935.774,16.182,951.956
".El Paso County, Texas","869,880",1013.525,1.756,1015.281
".Erath County, Texas","44,195",1083.179,6.628,1089.807
".Falls County, Texas","17,286",765.495,8.376,773.871
".Fannin County, Texas","37,571",877.939,20.945,898.884
".Fayette County, Texas","25,474",949.934,9.874,959.808
".Fisher County, Texas","3,612",898.951,2.803,901.754
".Floyd County, Texas","5,090",992.143,0.38,992.523
".Foard County, Texas","1,079",704.397,3.288,707.685
".Fort Bend County, Texas","916,778",861.785,23.465,885.25
".Franklin County, Texas","10,735",284.391,10.377,294.768
".Freestone County, Texas","20,441",877.731,14.261,891.992
".Frio County, Texas","17,987",1133.501,0.847,1134.348
".Gaines County, Texas","22,523",1502.363,0.488,1502.851
".Galveston County, Texas","361,744",379.413,494.532,873.945
".Garza County, Texas","4,517",893.416,2.784,896.2
".Gillespie County, Texas","27,733",1058.203,3.474,1061.677
".Glasscock County, Texas","1,141",900.218,0.867,901.085
".Goliad County, Texas","7,144",852.011,7.355,859.366
".Gonzales County, Texas","19,930",1066.686,3.168,1069.854
".Gray County, Texas","20,916",925.974,3.359,929.333
".Grayson County, Texas","146,907",932.832,46.369,979.201
".Gregg County, Texas","126,243",273.38,2.396,275.776
".Grimes County, Texas","32,384",787.467,14.134,801.601
".Guadalupe County, Texas","188,454",711.252,3.537,714.789
".Hale County, Texas","31,761",1004.68,0.095,1004.775
".Hall County, Texas","2,818",883.492,20.605,904.097
".Hamilton County, Texas","8,619",835.915,0.478,836.393
".Hansford County, Texas","5,071",919.81,0.598,920.408
".Hardeman County, Texas","3,490",695.114,1.756,696.87
".Hardin County, Texas","58,261",890.577,6.95,897.527
".Harris County, Texas","4,835,125",1707.288,70.071,1777.359
".Harrison County, Texas","70,895",900.059,15.695,915.754
".Hartley County, Texas","5,145",1461.955,1.164,1463.119
".Haskell County, Texas","5,385",903.133,7.129,910.262
".Hays County, Texas","280,486",676.852,1.947,678.799
".Hemphill County, Texas","3,189",906.286,5.871,912.157
".Henderson County, Texas","86,158",873.773,74.654,948.427
".Hidalgo County, Texas","898,471",1571.23,11.601,1582.831
".Hill County, Texas","38,101",958.858,26.851,985.709
".Hockley County, Texas","21,460",908.392,0.172,908.564
".Hood County, Texas","67,774",420.74,16.119,436.859
".Hopkins County, Texas","38,172",767.431,25.341,792.772
".Houston County, Texas","22,066",1230.997,5.578,1236.575
".Howard County, Texas","30,554",900.79,3.416,904.206
".Hudspeth County, Texas","3,451",4570.517,0.816,4571.333
".Hunt County, Texas","113,347",840.422,41.606,882.028
".Hutchinson County, Texas","20,033",887.424,7.528,894.952
".Irion County, Texas","1,549",1051.544,0.068,1051.612
".Jack County, Texas","8,875",910.972,9.152,920.124
".Jackson County, Texas","15,221",829.443,27.429,856.872
".Jasper County, Texas","32,694",938.655,31.043,969.698
".Jeff Davis County, Texas","1,856",2264.556,0.08,2264.636
".Jefferson County, Texas","251,496",876.735,235.987,1112.722
".Jim Hogg County, Texas","4,720",1136.173,0.036,1136.209
".Jim Wells County, Texas","38,662",865.176,3.368,868.544
".Johnson County, Texas","202,906",725.059,9.184,734.243
".Jones County, Texas","20,381",928.606,8.531,937.137
".Karnes County, Texas","15,018",747.752,5.796,753.548
".Kaufman County, Texas","185,690",780.708,26.806,807.514
".Kendall County, Texas","50,537",662.454,0.578,663.032
".Kenedy County, Texas",343,1458.562,487.233,1945.795
".Kent County, Texas",734,902.507,0.411,902.918
".Kerr County, Texas","53,915",1103.333,3.95,1107.283
".Kimble County, Texas","4,442",1250.98,0.195,1251.175
".King County, Texas",217,910.873,2.47,913.343
".Kinney County, Texas","3,148",1360.533,4.589,1365.122
".Kleberg County, Texas","30,069",881.306,208.897,1090.203
".Knox County, Texas","3,302",850.621,4.86,855.481
".Lamar County, Texas","51,127",907.332,25.771,933.103
".Lamb County, Texas","12,711",1016.181,1.534,1017.715
".Lampasas County, Texas","23,262",712.528,1.062,713.59
".La Salle County, Texas","6,537",1486.704,7.53,1494.234
".Lavaca County, Texas","20,571",969.709,0.727,970.436
".Lee County, Texas","18,240",629.039,5.067,634.106
".Leon County, Texas","16,538",1073.156,7.463,1080.619
".Liberty County, Texas","108,272",1158.462,17.892,1176.354
".Limestone County, Texas","22,250",905.43,27.734,933.164
".Lipscomb County, Texas","2,906",932.214,0.115,932.329
".Live Oak County, Texas","11,584",1039.695,39.183,1078.878
".Llano County, Texas","22,875",934.065,31.791,965.856
".Loving County, Texas",43,668.818,7.715,676.533
".Lubbock County, Texas","320,940",895.604,5.098,900.702
".Lynn County, Texas","5,761",891.867,1.61,893.477
".McCulloch County, Texas","7,452",1065.601,7.833,1073.434
".McLennan County, Texas","268,583",1036.69,23.553,1060.243
".McMullen County, Texas",568,1139.799,16.983,1156.782
".Madison County, Texas","13,742",466.065,6.368,472.433
".Marion County, Texas","9,571",380.902,39.421,420.323
".Martin County, Texas","5,216",914.956,0.746,915.702
".Mason County, Texas","3,931",928.836,3.38,932.216
".Matagorda County, Texas","36,359",1093.122,519.39,1612.512
".Maverick County, Texas","57,762",1279.476,12.302,1291.778
".Medina County, Texas","54,797",1325.361,9.172,1334.533
".Menard County, Texas","1,958",902.027,0.237,902.264
".Midland County, Texas","177,108",900.358,1.642,902
".Milam County, Texas","25,951",1016.356,4.568,1020.924
".Mills County, Texas","4,548",748.225,1.554,749.779
".Mitchell County, Texas","9,075",911.093,4.819,915.912
".Montague County, Texas","21,598",930.906,7.37,938.276
".Montgomery County, Texas","711,354",1042.179,34.706,1076.885
".Moore County, Texas","21,190",899.698,9.923,909.621
".Morris County, Texas","12,066",251.989,6.711,258.7
".Motley County, Texas","1,020",989.566,0.249,989.815
".Nacogdoches County, Texas","65,375",946.324,34.645,980.969
".Navarro County, Texas","55,635",1009.702,76.3,1086.002
".Newton County, Texas","12,039",933.677,6.051,939.728
".Nolan County, Texas","14,306",911.997,1.951,913.948
".Nueces County, Texas","352,289",839.287,326.289,1165.576
".Ochiltree County, Texas","9,704",917.685,0.514,918.199
".Oldham County, Texas","1,783",1500.523,0.903,1501.426
".Orange County, Texas","85,722",333.795,45.69,379.485
".Palo Pinto County, Texas","29,747",952.549,32.959,985.508
".Panola County, Texas","22,838",811.355,9.966,821.321
".Parker County, Texas","173,494",903.719,6.376,910.095
".Parmer County, Texas","9,617",880.822,4.384,885.206
".Pecos County, Texas","14,623",4763.835,0.978,4764.813
".Polk County, Texas","54,186",1057.053,52.607,1109.66
".Potter County, Texas","114,647",908.393,13.584,921.977
".Presidio County, Texas","5,795",3855.252,0.685,3855.937
".Rains County, Texas","12,986",229.49,29.338,258.828
".Randall County, Texas","148,255",912.711,9.731,922.442
".Reagan County, Texas","3,141",1175.314,0.692,1176.006
".Real County, Texas","2,854",699.16,0.905,700.065
".Red River County, Texas","11,678",1043.896,12.84,1056.736
".Reeves County, Texas","11,770",2635.354,6.717,2642.071
".Refugio County, Texas","6,666",770.484,47.756,818.24
".Roberts County, Texas",840,924.058,0.134,924.192
".Robertson County, Texas","17,267",855.155,10.553,865.708
".Rockwall County, Texas","131,307",127.21,21.723,148.933
".Runnels County, Texas","9,868",1051.07,6.025,1057.095
".Rusk County, Texas","53,079",924.199,14.37,938.569
".Sabine County, Texas","10,106",491.71,84.918,576.628
".San Augustine County, Texas","7,833",530.659,61.639,592.298
".San Jacinto County, Texas","28,936",569.243,58.668,627.911
".San Patricio County, Texas","70,660",693.321,14.491,707.812
".San Saba County, Texas","5,845",1135.313,3.205,1138.518
".Schleicher County, Texas","2,391",1310.642,0.034,1310.676
".Scurry County, Texas","16,212",905.445,2.099,907.544
".Shackelford County, Texas","3,229",914.286,1.262,915.548
".Shelby County, Texas","24,179",795.589,39.028,834.617
".Sherman County, Texas","2,678",922.86,0.164,923.024
".Smith County, Texas","245,209",921.485,28.236,949.721
".Somervell County, Texas","9,888",186.207,5.485,191.692
".Starr County, Texas","65,934",1223.179,5.941,1229.12
".Stephens County, Texas","9,343",896.721,24.768,921.489
".Sterling County, Texas","1,397",923.449,0.065,923.514
".Stonewall County, Texas","1,218",916.313,3.93,920.243
".Sutton County, Texas","3,221",1453.935,0.493,1454.428
".Swisher County, Texas","6,955",890.16,10.532,900.692
".Tarrant County, Texas","2,182,947",865.364,38.412,903.776
".Taylor County, Texas","146,836",915.536,3.768,919.304
".Terrell County, Texas",687,2357.958,0.1,2358.058
".Terry County, Texas","11,547",888.851,2.09,890.941
".Throckmorton County, Texas","1,526",912.552,2.929,915.481
".Titus County, Texas","31,357",406.302,19.341,425.643
".Tom Green County, Texas","119,057",1522.32,18.244,1540.564
".Travis County, Texas","1,334,961",994.313,30.714,1025.027
".Trinity County, Texas","14,228",693.795,20.178,713.973
".Tyler County, Texas","20,382",924.39,11.233,935.623
".Upshur County, Texas","43,281",582.98,9.605,592.585
".Upton County, Texas","3,109",1241.323,0.179,1241.502
".Uvalde County, Texas","24,960",1551.922,6.712,1558.634
".Val Verde County, Texas","47,720",3144.75,87.92,3232.67
".Van Zandt County, Texas","64,000",842.572,17.046,859.618
".Victoria County, Texas","91,664",882.087,6.748,888.835
".Walker County, Texas","81,268",784.224,17.275,801.499
".Waller County, Texas","63,553",513.297,4.567,517.864
".Ward County, Texas","10,966",835.603,0.241,835.844
".Washington County, Texas","37,007",604.194,17.556,621.75
".Webb County, Texas","269,148",3361.498,14.094,3375.592
".Wharton County, Texas","41,739",1086.144,8.226,1094.37
".Wheeler County, Texas","4,804",914.533,0.948,915.481
".Wichita County, Texas","130,180",627.593,5.269,632.862
".Wilbarger County, Texas","12,522",970.946,7.028,977.974
".Willacy County, Texas","20,037",590.613,194.154,784.767
".Williamson County, Texas","697,191",1115.847,16.037,1131.884
".Wilson County, Texas","54,183",803.735,4.676,808.411
".Winkler County, Texas","7,414",841.269,0.008,841.277
".Wise County, Texas","78,097",904.454,18.102,922.556
".Wood County, Texas","47,921",645.244,50.475,695.719
".Yoakum County, Texas","7,468",799.715,0.013,799.728
".Young County, Texas","18,124",914.498,16.36,930.858
".Zapata County, Texas","13,736",998.412,59.603,1058.015
".Zavala County, Texas","9,312",1297.407,4.328,1301.735
".Beaver County, Utah","7,233",2582.912,2.046,2584.958
".Box Elder County, Utah","62,684",5781.304,947.943,6729.247
".Cache County, Utah","142,393",1164.687,8.153,1172.84
".Carbon County, Utah","20,609",1479.343,5.979,1485.322
".Daggett County, Utah",992,696.515,23.641,720.156
".Davis County, Utah","373,207",324.753,310.484,635.237
".Duchesne County, Utah","20,477",3235.523,14.985,3250.508
".Emery County, Utah","10,144",4462.635,9.535,4472.17
".Garfield County, Utah","5,314",5179.556,29.335,5208.891
".Grand County, Utah","9,706",3672.858,11.828,3684.686
".Iron County, Utah","64,211",3296.167,4.398,3300.565
".Juab County, Utah","13,023",3391.812,14.005,3405.817
".Kane County, Utah","8,425",3994.14,113.068,4107.208
".Millard County, Utah","13,437",6785.482,51.465,6836.947
".Morgan County, Utah","13,000",609.197,1.713,610.91
".Piute County, Utah","1,550",758.21,7.833,766.043
".Rich County, Utah","2,670",1028.758,57.57,1086.328
".Salt Lake County, Utah","1,185,813",752.852,52.84,805.692
".San Juan County, Utah","14,358",7823.765,110.044,7933.809
".Sanpete County, Utah","30,277",1589.816,12.419,1602.235
".Sevier County, Utah","22,344",1910.476,7.776,1918.252
".Summit County, Utah","42,759",1870.674,10.051,1880.725
".Tooele County, Utah","82,051",7040.271,245.745,7286.016
".Uintah County, Utah","37,747",4482.881,21.609,4504.49
".Utah County, Utah","719,174",2004.46,139.838,2144.298
".Wasatch County, Utah","37,144",1176.952,30.544,1207.496
".Washington County, Utah","202,452",2427.589,3.005,2430.594
".Wayne County, Utah","2,614",2461.094,5.661,2466.755
".Weber County, Utah","271,926",611.023,48.881,659.904
".Addison County, Vermont","37,720",766.331,41.433,807.764
".Bennington County, Vermont","37,183",674.237,2.663,676.9
".Caledonia County, Vermont","30,610",649.213,8.63,657.843
".Chittenden County, Vermont","169,481",536.849,83.812,620.661
".Essex County, Vermont","6,010",662.37,11.077,673.447
".Franklin County, Vermont","50,994",630.961,58.167,689.128
".Grand Isle County, Vermont","7,467",81.77,111.566,193.336
".Lamoille County, Vermont","26,060",461.255,4.921,466.176
".Orange County, Vermont","29,943",687.008,4.635,691.643
".Orleans County, Vermont","27,516",694.552,27.571,722.123
".Rutland County, Vermont","60,271",930.552,14.964,945.516
".Washington County, Vermont","60,142",687.06,8.308,695.368
".Windham County, Vermont","45,966",785.959,12.709,798.668
".Windsor County, Vermont","58,101",969.144,7.477,976.621
".Accomack County, Virginia","33,239",449.303,860.737,1310.04
".Albemarle County, Virginia","115,676",720.477,5.487,725.964
".Alleghany County, Virginia","14,595",446.572,3.152,449.724
".Amelia County, Virginia","13,480",355.36,3.161,358.521
".Amherst County, Virginia","31,396",473.962,4.98,478.942
".Appomattox County, Virginia","16,864",334.224,1.238,335.462
".Arlington County, Virginia","234,162",25.997,0.106,26.103
".Augusta County, Virginia","78,247",967.074,3.682,970.756
".Bath County, Virginia","4,051",529.202,5.421,534.623
".Bedford County, Virginia","81,525",760.116,16.239,776.355
".Bland County, Virginia","6,179",357.645,0.989,358.634
".Botetourt County, Virginia","34,125",541.276,4.682,545.958
".Brunswick County, Virginia","15,749",566.351,3.231,569.582
".Buchanan County, Virginia","19,087",502.855,1.082,503.937
".Buckingham County, Virginia","16,978",579.623,3.827,583.45
".Campbell County, Virginia","55,270",503.257,3.432,506.689
".Caroline County, Virginia","32,640",527.365,9.621,536.986
".Carroll County, Virginia","29,239",474.742,2.929,477.671
".Charles City County, Virginia","6,610",182.901,21.342,204.243
".Charlotte County, Virginia","11,336",475.296,2.243,477.539
".Chesterfield County, Virginia","383,876",423.506,13.501,437.007
".Clarke County, Virginia","15,466",175.958,2.195,178.153
".Craig County, Virginia","4,843",328.098,1.078,329.176
".Culpeper County, Virginia","54,973",379.179,3.48,382.659
".Cumberland County, Virginia","9,878",297.474,2.285,299.759
".Dickenson County, Virginia","13,640",330.442,3.128,333.57
